long,lat,y
91.67894358,22.58030653,6629.2
91.71667059,22.48949153,8411.0
91.70708292,22.51988942,12357.8
91.68398959,22.56638053,7130.2
91.68861958,22.52695054,3420.5
91.690409,22.55129,4187.2
91.7663,22.4318,278.1
91.7611,22.3841,7132.7
91.67956,22.58194,2041.5
91.11005959,23.96850051,11588.3
91.24786,24.05994,4380.1
91.23185959,24.04577052,9171.5
91.26029959,23.97130051,4667.1
91.08308,23.95406,13425.7
91.10258959,23.98746051,10761.6
91.10169959,23.97367051,12799.6
91.11028959,24.02106051,3895.8
91.126202,23.891246,4921.8
91.05029,23.99129,4339.1
91.1056096,23.93684052,6048.6
91.1170096,23.96973051,11537.8
91.2267,23.9999,7047.4
91.2116996,23.94300052,12221.8
91.1452796,24.03384051,4141.8
91.1767896,23.99702051,963.1
91.0836,24.01784,2711.5
91.11188959,23.98357051,7293.4
91.13810959,23.91251051,7600.0
91.17318959,23.90588052,10047.3
91.10623,24.00453,8354.5
91.0998,23.949,7327.1
91.12729959,23.94930051,6943.5
91.2289096,24.02940051,6675.1
91.27252737,23.98583351,3074.6
91.1143,23.9655,11697.3
91.11095,23.97458,20012.7
91.10119,23.97768,6205.6
91.10667,23.98158,12703.2
91.10707,23.97681,6189.9
91.1145,23.97523,6147.2
91.08428,23.997020000000006,5788.2
91.1374,23.8808,4602.1
91.115,23.96261,11154.2
91.12372,23.90988,4961.5
89.21295881,23.16533254,18414.5
89.28528635,23.12767324,2412.8
89.16340569,23.25278453,2277.2
89.21620175,23.18355845,6291.3
89.22762431,23.16553137,7842.0
89.18839592,23.14228071,6785.5
89.18217399,23.19383938,15832.6
89.24909722,23.27544868,3577.3
89.3498125,23.11713803,4169.8
89.19923296,23.16744604,9060.8
89.20655515,23.15372272,8349.9
89.1622496,23.17486161,6710.1
89.18349959999998,23.18211162,5085.9
89.22777738,23.15408384,11214.4
89.16922182,23.19019494,6142.0
89.21116627,23.16577829,3136.3
89.23761071,23.09244494,1882.4
89.16780515,23.21538939,3348.6
89.20952737,23.17619494,7479.9
89.12702778,23.15205556,3355.8
89.1410556,23.1262785,3250.3
89.25808292,23.19363939,3089.6
89.18527738,23.28736162,723.2
89.21177738,23.26111161,915.0
89.2272496,23.22091718,3266.7
89.2150296,23.1584405,8399.7
89.26109959,23.17040051,1982.9
89.1570996,23.0889005,832.3
89.19781959,23.1794105,6212.4
89.1265196,23.23464051,5310.3
89.2204,23.1697,6949.3
89.2106,23.1588,8438.3
89.2182,23.1632,10576.7
89.176,23.1755,5075.4
89.1939,23.1648,10451.1
89.14399999999998,23.1481,1881.5
89.2031,23.1717,3601.2
89.2324,23.1426,5670.6
89.2195,23.1781,6978.2
89.2011,23.1593,12659.1
89.2134,23.3095,779.3
89.2054,23.1642,3443.1
89.1976,23.1742,9431.2
89.2122,23.1506,6704.6
89.3005,23.1287,945.1
89.3695,23.1353,1734.7
89.24625,23.1393,3147.1
91.10167259,22.86561052,6936.9
91.09683859,22.88002753,25170.8
91.101928,22.778546,2535.3
91.09714683,22.85293644,19255.2
91.08861318,22.86888121,16466.9
91.10770172,22.86751979,14867.1
91.1018412,22.8200224,5239.3
91.10881308,22.88368838,8589.3
91.08669804,22.886666,6913.4
91.09680515,22.84288941,9957.1
91.069414,22.810419,3023.0
91.09665515,22.87021163,14366.0
91.110357,22.74936,5772.1
91.14305515,22.73519496,4246.2
91.14111059,22.77969453,2371.0
91.09688848,22.86000052,9480.5
91.0886107,22.81663941,5811.8
91.08699959,22.87658383,5108.7
91.08966,22.87287,12877.1
91.09166,22.864994,10921.6
91.078772,22.856414,2893.6
91.110377,22.836231,5710.5
91.06767,22.83076,3311.0
91.10357,22.79397,5370.6
91.09679,22.86399,12068.4
91.0971,22.8745,8423.0
91.0985,22.8839,11175.2
91.0987,22.8256,13304.6
92.14730677,24.90196923,11476.2
92.1991128,24.88130364,8229.2
92.07991939,24.8861637,4213.0
92.16047686,24.84435447,19927.9
92.16152862,24.83510365,4116.6
92.1603594,24.81913043,16019.5
92.1075266,24.86419451,4297.7
92.15219404,24.82169495,14512.8
92.11341627,24.82700051,4383.5
92.17333293,24.77561162,9818.6
92.096777,24.797417000000006,7445.7
92.12833292,24.85213941,6773.2
92.18652738,24.80750052,13487.8
92.15963849,24.79980607,12733.5
92.18336071,24.9276394,5466.5
92.23069403,24.88000051,2386.4
92.11444403,24.89005607,8882.4
92.15427738,24.86694495,6552.5
92.18308259,24.85494451,7092.3
92.1575296,24.85302052,13010.6
92.16516959,24.81384052,6923.4
92.1491296,24.84208051,15179.1
92.23647159,24.83075051,6330.5
92.19327738,24.78572274,7812.9
92.11068959,24.78336051,5137.8
92.0937896,24.85101052,7035.5
92.15938959,24.82309051,18910.7
88.58200754,24.37025727,13743.3
88.62447024,24.36881327,13984.8
88.59963849,24.36513937,32519.6
88.61186148,24.36234545,7606.3
88.59958107,24.38194707,12599.2
88.6124733,24.3742624,9576.6
88.63217187,24.364339,4161.5
88.60384859999998,24.36410548,954.7
88.59222717,24.37492718,17011.8
88.59086311,24.36773002,16854.7
88.60075544,24.37247997,15540.9
88.6104996,24.38200049,14224.8
88.60769959999998,24.36460049,16905.5
88.61547,24.36426,7216.9
88.596,24.36949,17180.5
88.59441,24.37893,12946.0
88.61797,24.37051,18039.0
88.62313,24.36331,7991.6
90.35541626,22.7040283,10181.5
90.35771934,22.68468384,10943.3
90.37749959,22.7142783,17358.1
90.3529458,22.71290542,14934.6
90.34669329,22.67632288,11809.3
90.35464486,22.69485195,7946.5
90.37002867,22.6885696,3806.1
90.36977737,22.69950052,27.4
90.36239048,22.71051569,19056.8
90.37041752,22.69776582,3938.0
90.43969315,22.72415719,1805.6
90.32319403,22.66919496,3938.0
90.33791626,22.73461163,4184.6
90.37330516,22.71097273,9326.0
90.31222182,22.7077783,1365.0
90.38958292,22.76380608,1807.1
90.3743607,22.70227829,13566.2
90.45541348,22.6945283,1802.1
90.44506959,22.74410051,1940.1
90.49327759,22.63594452,265.9
90.37609959,22.73450052,2358.3
90.39164959,22.68756052,2005.8
90.38049959,22.79569492,257.8
90.35887959,22.69937052,11485.7
90.47664959,22.68328052,406.8
90.43361959,22.66556052,673.9
90.43276959,22.71194052,3429.6
90.28385959,22.72887052,1314.5
90.36521959,22.69362051,15542.8
90.34483,22.71927,11574.1
90.3756596,22.70768052,11417.8
90.35234959,22.68128052,8364.9
90.36297959,22.70512052,5646.4
90.35936959,22.74434052,628.8
90.36135959,22.65808052,2563.4
90.36455515,22.69941719,8721.9
90.3656,22.7037,4911.8
90.3246,22.7495,1230.0
90.3223,22.7055,1237.5
90.3412,22.7496,1048.8
90.3597,22.7034,11703.4
90.3332,22.7262,4854.4
90.4848,22.6904,863.3
90.3616,22.7248,2476.2
92.31327468,20.80768162,14055.4
92.27952736,20.84869499,14263.9
92.29922179,20.83527833,14015.9
92.2887468,20.86930611,26511.5
92.29919401,20.88261165,19536.6
92.32255558,20.76852855,15525.3
92.29924958,20.86097255,40464.4
92.29794057,20.86899455,17039.5
92.30649958,20.81969455,8796.1
92.268165,20.873944,14254.2
92.31480558,20.80100056,12607.7
92.30036058,20.84491755,28136.6
92.32769358,20.75952833,6654.9
92.30196958,20.82810055,7842.5
89.23154162,25.76496276,8162.8
89.25516661,25.74927848,13976.7
89.26055517,25.71227826,8057.2
89.28720677,25.73373804,4119.5
89.26489092,25.73226539,1647.7
89.2102007,25.75523693,10726.6
89.23256237,25.74777344,14380.8
89.2648885,25.75593381,7719.3
89.25433294,25.72525048,7620.7
89.2538412,25.76377508,7144.2
89.26466072,25.74318659,13165.2
89.25465655,25.73752148,8143.2
89.20952183,25.78754215,2225.8
89.24586072,25.74194492,12234.9
89.23596905,25.81705604,1752.5
89.22058294,25.69377826,812.7
89.23705517,25.75755608,4580.0
89.22235461,25.74381348,25022.3
89.22378961,25.77033048,7597.3
89.26680461,25.71736159,11076.2
89.15005961,25.77418048,1655.9
89.23457961,25.76951048,15210.4
89.24708961,25.71605048,4411.8
89.25325959999998,25.75615048,4553.8
89.18221961,25.68277448,470.5
89.2244696,25.77526048,9544.2
89.27530961,25.72739048,4757.1
89.2541,25.751,12702.0
89.2447,25.7596,8358.6
89.2347,25.7746,5683.7
89.2412,25.7538,8423.6
89.23100000000002,25.7603,9352.8
89.2526,25.7596,3283.5
89.2561,25.7325,7180.2
89.2351,25.7542,12520.5
89.2532,25.7425,3545.9
89.2287,25.7711,2541.8
89.1557,25.8085,1481.2
89.2605,25.7289,6307.0
89.2704,25.741,5433.0
90.40572579,24.75620962,7045.5
90.40719029,24.74087336,9789.7
90.40044301,24.76310389,6777.4
90.38794226,24.76156879,13083.4
90.4203096,24.7453205,8978.0
90.44783493,24.76079554,2140.6
90.40505967,24.67629413,2073.4
90.35497253,24.72220848,3201.0
90.40630203,24.72937741,7048.4
90.32050545,24.77868079,1113.3
90.41480575,24.75206978,5644.7
90.37958222,24.77562894,4864.6
90.39780686,24.75204695,6250.9
90.40564404,24.7561255,1093.1
90.3858136,24.7452385,6561.7
90.25527738,24.82083383,2491.1
90.32355556,24.84630556,1277.5
90.4244996,24.7325565,8492.9
90.2046596,24.8769005,1010.4
90.4103196,24.75892049,6129.1
90.4076496,24.7335705,4104.3
90.4135,24.74183,10058.6
90.4112296,24.7541105,8732.7
90.4000596,24.7561905,12799.5
90.4043096,24.7605005,3347.0
90.39423959,24.7586505,12396.3
90.3869596,24.7682005,6199.8
90.3916096,24.7488705,11066.7
90.3972196,24.7450805,7156.8
90.3049296,24.8012005,804.5
90.3730796,24.6854105,1579.1
90.4739696,24.7299805,1383.0
90.4466896,24.7074305,3225.0
90.2240996,24.8466805,3452.3
90.38396,24.75761,8671.2
90.39263,24.75515,4640.2
90.40094,24.75871,6875.8
90.3956,24.8152,755.1
90.33214,24.78028,1977.9
90.453,24.76643,2482.7
90.41264,24.69711,5333.5
90.36025,24.72268,2832.2
90.3588,24.755,5164.0
90.4251596,23.77733051,4988.1
90.42089131,23.81659955,9796.3
90.43163534,23.77709771,7215.9
90.4281672,23.77240935,4006.0
90.4233036,23.78332251,5021.2
90.4239196,23.82371751,11655.7
90.43200037,23.80346157,6599.3
90.4155856,23.8090725,4610.1
90.41883049,23.81216014,4257.3
90.42180459,23.80905351,15354.7
90.4298856,23.79574451,12523.8
90.4332506,23.77273751,5048.8
90.4222246,23.77388051,7434.3
90.4285396,23.78339051,4271.2
90.42902359,23.81115651,4546.9
90.4263046,23.81413751,2770.6
90.43091559,23.81374251,4845.0
90.42427759,23.81183351,11139.4
90.42547959,23.7802195,5506.5
90.4297646,23.78026451,1414.5
90.4157496,23.81366751,2282.6
90.4184436,23.80886151,7148.9
90.4327776,23.82400051,2884.9
90.4255996,23.78270051,435.9
90.4239006,23.81367751,1863.8
90.4231596,23.78169051,5674.8
90.42391,23.770788,6238.0
90.4219,23.7766,1546.9
90.429744,23.786835,6493.2
90.4228296,23.77948051,5836.4
90.428919,23.774924,2641.8
90.4295,23.8156,1184.6
90.4249,23.8174,7712.9
90.4181896,23.81497051,472.1
90.4369,23.82078,5105.8
90.426642,23.796901,10924.3
90.4350996,23.80863051,13836.4
90.4179996,23.81890051,11199.9
90.431146,23.810149,2199.6
90.41895,23.77218,6023.1
90.41697222,23.81644444,5956.1
90.43053,23.77514,2036.8
90.42774,23.78154,5808.8
90.423,23.78508,2509.5
90.42791,23.77693,6550.6
90.42454,23.78729,5386.3
90.4318,23.79,9594.6
90.42657,23.7912,6197.5
90.42136,23.81518,7000.4
90.42345,23.7758,3547.8
90.43368,23.77864,5289.7
90.4247,23.7831,2288.6
90.4377,23.8145,755.9
91.10428679,22.95277079,12342.1
91.12822467,22.94563171,15947.3
91.00612025,22.9488868,12960.1
91.10335792,22.92877831,15022.5
91.04820959,22.94371053,7485.8
91.0981769,22.90077348,12110.8
91.12306395,22.95363495,12480.9
91.05826194,22.97352583,12143.0
91.08537075,22.94447085,5961.5
91.16977867,22.92679952,7286.8
91.15503071,22.94755272,9493.5
91.13087259,22.91415353,8021.8
91.12265059,22.94109453,9664.4
91.10454259,22.94440052,9381.0
91.10034859,22.97214952,6296.5
91.12424959,22.97000052,12510.5
91.13868015,22.94691719,13357.5
91.0705,22.933194,8084.9
91.12191626,22.94569496,4946.0
91.12411626,22.94847275,19434.6
91.11336069,22.94508052,18502.6
91.1306,22.9299,7197.0
91.18628959,22.95143053,2906.8
91.12815,22.94918,5729.8
91.098652,22.961753,8145.0
91.08559,22.918424,4171.2
91.097799,22.946699,7974.6
91.097319,22.889295,11942.0
91.077,22.9422,9446.2
90.5006371,23.62142965,21531.4
90.50329959,23.61240051,13877.1
90.50400059,23.61660006,1832.1
90.49158168,23.60154084,9101.8
90.49489095,23.60987209,20857.3
90.49624829,23.62348932,10119.3
90.49475135,23.63317832,11003.4
90.48121764,23.64104748,7322.7
90.49199516,23.64826318,16319.8
90.48480677,23.62959624,15938.1
90.51344351,23.68615233,16149.3
90.51402025,23.64682129,17723.1
90.49516265,23.61568091,11273.4
90.4998996,23.61348051,10090.4
90.51921673,23.66590617,17927.7
90.50329,23.64159,17313.3
90.48344444,23.60977778,18263.2
90.503639,23.608972,13193.2
90.504139,23.619611,12547.6
90.51222222,23.65661111,16845.3
90.50736071,23.63516718,9426.6
90.4886107,23.6143894,13853.2
90.49613848,23.6247783,666.6
90.50289959,23.61380051,510.5
90.49344,23.637776,4740.3
90.49995,23.61644,12378.6
90.488664,23.626786,17658.1
90.4057096,23.79695051,3900.1
90.4173934,23.78360312,4416.3
90.4169686,23.7782975,5572.3
90.42522259,23.79443951,3200.1
90.41010959999998,23.79973751,5525.5
90.41713779,23.78105313,333.0
90.3991996,23.78507651,10185.4
90.4149446,23.7744905,5312.0
90.4003596,23.7924405,4548.1
90.4163996,23.78146051,9973.3
90.42341723,23.79199016,4738.3
90.41209959,23.80232051,2578.4
90.40202737,23.78083079,194.8
90.40141859,23.78838051,3528.0
90.41441857,23.78126963,5171.0
90.4143016,23.79960051,1328.8
90.4089096,23.78187051,3306.7
90.4076296,23.79213051,3902.2
90.4187236,23.79174051,2272.0
90.41000445,23.79565619,1869.2
90.40448959,23.78888051,2043.2
90.41869352,23.79524786,4051.3
90.41466592,23.79319234,139.3
90.4032216,23.79075051,3053.6
90.40642134,23.80024468,859.5
90.40385751,23.78313247,5857.9
90.4088596,23.78890051,3889.1
90.41366627,23.79511162,627.5
90.4175826,23.78075051,8263.5
90.403696,23.793475,143.7
90.403275,23.793947,49.0
90.41530559,23.78491751,2192.1
90.4198666,23.80020251,1975.1
90.4179166,23.78905651,6892.3
90.42363859,23.80000051,632.8
90.41622459,23.78120329,9585.7
90.414,23.794362,264.9
90.4242846,23.79244651,1227.0
90.406639,23.792412,38.5
90.4163536,23.78163051,734.9
90.42519474,23.78968377,1255.9
90.41644259,23.78763851,614.4
90.41654959,23.79485051,4373.1
90.4143696,23.77761051,1862.3
90.4140996,23.79026051,3005.8
90.4121196,23.77495051,2220.1
90.4023996,23.7965105,4896.1
90.409007,23.785395,4003.0
90.416884,23.783326,45.2
90.4015946,23.79027711,508.9
90.408,23.78,1008.6
90.40267,23.79324,4581.7
90.41359,23.80908,3689.5
90.41368,23.79713,4266.8
90.4063,23.77939,9975.0
90.41664,23.7798,2418.8
90.40694,23.79127,1951.9
90.40956,23.79233,4903.1
90.42397,23.79379,4725.4
90.41934,23.78777,1683.2
90.41419,23.80201,237.2
90.40382,23.77905,3508.2
90.424,23.790470000000006,7450.7
90.41605,23.80392,2713.8
90.41694,23.81093,5421.7
90.408917,23.795222,1043.2
90.4161,23.79679,2002.3
90.41412,23.79385,4996.8
90.40431,23.79209,1054.5
90.41737,23.77443,3297.3
90.42203,23.80174,3894.0
91.29878059,23.09024652,17906.7
91.33444659,23.11247252,12830.7
91.31597311,23.19719336,6476.0
91.31399859,23.23002652,19847.0
91.2986626,23.21962029,16241.5
91.31397059,23.22369553,19451.8
91.306332,23.166972,4819.4
91.279643,23.184256,13056.8
91.33941359,23.07924552,11925.8
91.26011,23.2495,27710.2
91.27399836,23.16274776,13725.9
91.28266626,23.10919496,5862.8
91.303819,23.120663,7085.3
91.26886059,23.20363952,15969.3
91.31572059,23.08541653,7069.4
91.312857,23.106059,7930.6
91.2353056,23.26583353,7944.8
91.34466659,23.09188952,6811.5
91.295054,23.285997,18104.1
91.30685959,23.14388052,7946.1
91.31693,23.16807,11759.6
91.30816959,23.24403052,7208.8
91.32048959,23.13757053,10029.9
90.67048959,23.23403051,13403.7
90.65577759,23.22611151,23139.7
90.75372959,23.25170051,11204.9
90.69405059,23.25858252,4992.2
90.64599151,23.21941948,17490.1
90.6603506,23.23058451,12142.0
90.69738848,23.1902783,2316.8
90.68881989,23.28825443,4688.1
90.68590559,23.24417151,10144.4
90.732548,23.25792,8643.6
90.6544416,23.23111051,17935.6
90.669047,23.21413813,5622.1
90.64921459,23.18764751,6176.2
90.67974959,23.23619451,15232.6
90.66563159,23.22858651,24374.6
90.728553,23.230164,2404.0
90.67096959,23.24883052,4131.8
90.6689396,23.28211052,3196.8
90.68930959,23.16883052,7615.0
90.6966096,23.20739051,2445.8
90.6642776,23.30588952,5002.3
90.69635959,23.26000052,8194.6
90.661194,23.198139,3381.0
90.70000959,23.23497051,4144.7
90.7066596,23.27446052,3914.6
90.714487,23.262768,8060.4
90.67617959,23.26888052,4829.3
90.71425959,23.24754052,3732.9
90.6536,23.2247,14574.3
90.6578,23.227,12551.7
90.6432,23.2262,17484.7
90.6863,23.2063,2482.6
91.79445671,22.35036987,10332.4
91.77623276,22.37020537,14009.1
91.77773895,22.35337026,7488.1
91.78581726,22.36130765,7645.5
91.78995573,22.34759034,7996.2
91.78634481,22.35195343,6849.4
91.77389958,22.35535053,5072.1
91.79226027,22.3539848,9992.0
91.76926702,22.3627547,5529.0
91.78760791,22.35875054,7429.7
91.76563848,22.37025053,10424.5
91.77930514,22.36780609,3500.9
91.77141659,22.37391753,10939.0
91.77324958,22.36730653,5997.4
91.79005519,22.35058384,4603.1
91.7723607,22.35213942,3722.8
91.79600959,22.34833053,7785.0
91.78241659,22.35902853,9356.9
91.80180515,22.34855609,5565.3
91.78346959,22.35486053,6037.9
91.76586902,22.35598053,2472.4
91.77080959,22.35824053,1955.7
91.77414958,22.36048053,4517.4
91.782211,22.357742,4382.9
91.7845,22.3562,6166.2
91.7862,22.3491,3380.0
91.7833,22.352,3871.1
91.7802,22.3563,881.8
91.7679,22.3722,6266.4
91.78287,22.36452,10173.3
91.22391759,23.41217052,6905.8
91.1347786,23.43842151,8587.5
91.16850259,23.42125752,13827.4
91.24202733,23.37511614,15996.7
91.17433759,23.44095651,10071.4
91.15875746,23.38437241,5405.7
91.20372709,23.36389952,11601.6
91.17645059,23.44676052,16852.9
91.197643,23.406858,11415.5
91.2420246,23.37511441,11116.9
91.13966626,23.41911163,11469.7
91.19672159,23.43300052,2940.3
91.13269359,23.39269452,2707.6
91.18235,23.4731,9899.9
91.22579959,23.39230053,11495.7
91.25852759,23.41436052,6794.6
91.153334,23.367838,10724.0
91.17299959,23.41894052,33242.1
91.2658996,23.37500052,5057.5
91.18234959,23.46112352,7016.4
91.2323096,23.43933052,9257.5
91.2487196,23.39675052,6684.0
91.1777,23.4422,17007.5
91.13967959,23.43782051,15344.3
91.17248959,23.39977052,6080.3
91.15559959,23.42640052,8346.9
90.3688326,23.7987145,6346.6
90.34075959,23.7843405,7983.4
90.3575196,23.80374051,7854.2
90.36052844,23.79318447,5148.8
90.35835959,23.7777605,13267.7
90.3662596,23.80387051,6207.4
90.36660859,23.78935251,3076.2
90.3591396,23.79782751,5582.1
90.3683596,23.78374151,3474.7
90.35755667,23.80724169,4250.3
90.34566959,23.78693051,6881.3
90.36274956,23.78907934,3526.5
90.34275685,23.79068624,7842.5
90.34255891,23.79704632,3483.6
90.34711071,23.78327829,8224.7
90.36204959,23.8015805,3331.3
90.36222582,23.80677097,9251.9
90.3624436,23.7807225,4791.6
90.3611106,23.81066751,3994.6
90.36619704,23.79371453,7220.4
90.35502738,23.79333384,3593.5
90.34850959,23.7907105,3308.1
90.35363848,23.79830606,5724.7
90.3634436,23.8134725,3857.7
90.35111071,23.79358384,4404.9
90.35511059,23.80291751,3162.9
90.3641666,23.78450051,4855.0
90.35905559,23.7813615,4623.4
90.3665096,23.8011105,9884.7
90.3613696,23.7829605,8262.7
90.3698896,23.7958105,2141.3
90.3696096,23.79135051,3926.7
90.36851959,23.7862505,11955.6
90.35683959,23.79170051,4264.7
90.36275959,23.7961005,6753.5
90.35171959,23.79077051,3833.6
90.3756,23.794579,5532.2
90.35740959,23.79522051,5847.7
90.35715,23.79905,6609.3
90.35305,23.79603,11340.3
90.35947,23.79505,4476.9
90.36038,23.80779,2236.1
90.36804,23.8068,7635.5
90.38329959,23.79566051,23313.4
90.38783818,23.78768247,6673.9
90.37846979,23.80046754,4551.5
90.39555459,23.8198205,13087.9
90.36997659,23.77943651,5022.0
90.3716896,23.78329051,4279.8
90.38766659,23.79130051,11982.5
90.37713959,23.78635051,5215.7
90.3800576,23.80778851,4256.9
90.3811914,23.79143319,6825.8
90.3948656,23.81207351,11687.4
90.39119588,23.8037431,9995.9
90.3732496,23.7971005,4511.5
90.38425138,23.783605,5853.1
90.3898056,23.8134045,9123.0
90.3759996,23.80833351,2837.9
90.38422182,23.78744495,3004.9
90.3709436,23.80319451,6425.5
90.3739696,23.80016051,8267.2
90.37722159999998,23.79277851,2702.4
90.36608259,23.78013951,3425.6
90.3767196,23.79681051,5838.0
90.3721386,23.80597251,8272.3
90.3746696,23.78494051,1922.1
90.384364,23.792905,3382.5
90.376605,23.806104,5837.6
90.37960959,23.79853051,6474.7
90.3925996,23.7762005,7555.7
90.38465,23.78944,2828.1
90.3904,23.7813,5330.9
90.3752,23.7929,4291.5
89.8291496,23.60216051,10351.4
89.76874003,23.54104051,8242.7
89.8542945,23.6137658,9472.6
89.83485045,23.58751788,5623.1
89.83976796,23.6123247,9615.6
89.83337525,23.60206994,16153.5
89.73591626,23.6160005,4396.5
89.82952738,23.60680607,7119.2
89.83666626,23.60675051,6811.0
89.8051996,23.58330051,3329.3
89.85769404,23.54705606,1483.7
89.75005515,23.63852828,1670.9
89.80666627,23.68322272,1913.2
89.77805516,23.61483383,2231.4
89.8535996,23.56650051,1873.5
89.79889959,23.54160051,1498.5
89.8573996,23.6296005,4546.0
89.75390559,23.5724675,1580.6
89.8561296,23.60717051,4802.8
89.78238959,23.6449405,3021.2
89.8383296,23.59617051,11961.0
89.82011999999997,23.59278,6434.4
89.8193996,23.60920051,5490.6
89.8462766,23.6015475,11537.0
89.82768,23.59366,7795.6
89.81859959,23.65148051,2629.1
89.84872,23.6113,4769.9
89.8798,23.59,3129.8
89.8685,23.5354,1945.5
89.7955,23.5949,1709.5
89.8187,23.5181,1808.3
89.561812,22.81039,21867.4
89.56391643,22.8162436,9453.7
89.55555309,22.80012936,7134.0
89.55224959,22.82383384,11041.6
89.57607928,22.8108844,10521.8
89.57447332,22.79999573,10766.6
89.56422182,22.80408384,12669.2
89.57602738,22.78930607,7238.5
89.56674959,22.81124051,10001.6
89.5649,22.8085,5847.7
89.5653,22.7962,13638.7
89.5701,22.8069,5937.6
89.559,22.8062,10668.9
89.5699,22.8158,5343.7
89.5798,22.7778,5764.2
89.5588,22.8009,10656.2
89.5695,22.8028,8118.9
89.5711,22.797,6775.5
90.38586483,24.40487404,19044.9
90.38539395,24.30736829,13950.1
90.37638751,24.33108648,13747.1
90.26792181,24.30818939,2500.8
90.31719404,24.30816717,1286.2
90.41761071,24.35994494,2371.7
90.36841659,24.2913615,6097.2
90.3826666,24.4460835,9177.7
90.3901696,24.2931505,15192.9
90.3675176,24.2984605,887.6
90.3749016,24.37646651,5906.2
90.43460959,24.4148205,3745.0
90.4311196,24.4464805,3301.0
90.26240959999998,24.4264505,3805.1
90.3004096,24.3904005,1033.2
90.34250959,24.35416051,3305.5
90.2816996,24.4132105,899.8
90.23183959,24.4262705,3944.4
90.27203959,24.3636305,4101.2
90.3752,24.2986,11253.8
90.26488,24.30805,2317.2
90.39075,24.41591,12574.3
90.37376,24.34543,5276.8
90.41739,24.36865,1409.1
90.37748,24.36457,5320.8
90.3644136,23.82474351,8915.0
90.36783959,23.8173555,9783.1
90.37166706,23.8094865,3290.3
90.3666496,23.81250051,4914.2
90.3551966,23.81866451,4708.8
90.3755096,23.81320051,6336.4
90.36597059,23.82876851,4101.6
90.35721959,23.82323051,8213.2
90.3731656,23.82083151,3945.8
90.36372759,23.81790751,4390.9
90.3715996,23.81352051,7887.1
90.37892,23.81518816,3209.3
90.36858959,23.82123051,3278.0
90.3853106,23.83899051,17466.8
90.37541659,23.82900051,6673.0
90.36780959,23.82502051,6823.8
90.3595556,23.82077851,3847.1
90.35788848,23.81844495,2419.9
90.368919,23.83886944,5587.9
90.3810296,23.8176605,17414.4
90.3696096,23.82323051,4419.0
90.3628896,23.82799051,2890.8
90.3611396,23.82463051,3909.1
90.369776,23.819283,6600.3
90.355707,23.815902,3683.4
90.36445959,23.810610500000006,8195.3
90.3730596,23.82748051,5387.7
90.36850959,23.8149305,5738.3
90.360775,23.809505,86.3
90.36182,23.81891,6652.1
90.35694,23.81047,3291.3
90.36678,23.82025,3066.9
90.3621,23.83009,1914.6
90.35371,23.8259,6361.2
90.36478,23.82672,3586.9
90.36855,23.8264,5764.8
90.36438,23.81521,6058.4
91.77158,24.487867,10579.3
91.67721043,24.62428931,14026.1
91.68609959,24.58720051,9306.9
91.76398461,24.48845756,15826.4
91.80328753,24.48631704,3697.8
91.74934866,24.4887076,5386.9
91.76223515,24.43614703,4860.4
91.77109935,24.49759125,8790.9
91.72349959,24.5737783,5323.5
91.7326107,24.4450283,3492.9
91.7932696,24.48696051,3399.8
91.7767596,24.47938052,4368.9
91.7231,24.4861,2930.1
91.7317,24.5428,3960.0
91.7754,24.507,1163.6
91.6346,24.5858,3600.7
91.7746,24.4826,7363.5
91.7547,24.4911,9276.9
91.758,24.4809,7141.2
91.7701,24.4758,6683.1
91.7954,24.5042,4272.6
91.7668,24.4854,8863.0
91.7354,24.5041,4709.2
91.41355536,24.38355977,17207.4
91.47021758,24.27700938,7968.0
91.41716356,24.37086539,12659.9
91.41897295,24.28130789,7133.6
91.38738848,24.27130607,15811.6
91.38127738,24.35969495,7631.1
91.41490959,24.37790052,10369.9
91.4123996,24.39260051,9118.1
91.4499396,24.30363052,3257.5
91.4097,24.3872,8175.1
91.4141,24.3725,13828.6
91.4109,24.3793,9674.3
91.4226,24.3683,10639.1
91.4503,24.2786,14185.5
90.37036771,23.75945841,4786.9
90.36480959,23.7723805,4584.1
90.36025089,23.75658011,7160.1
90.37789166,23.75590346,7363.0
90.3668696,23.7695205,5403.2
90.36616898,23.75612841,3962.9
90.36352459,23.7520485,3137.6
90.35989518,23.767214000000006,7539.5
90.38183059,23.75654791,3397.4
90.35872453,23.75037797,6159.7
90.36411188,23.75933019,4934.1
90.36789,23.76295,2520.3
90.3706446,23.7559065,2547.0
90.35936618,23.75940623,2598.8
90.3634796,23.7650405,5037.8
90.3762776,23.77811151,6177.2
90.3672496,23.75313939,2196.8
90.3728796,23.75784051,1113.1
90.36120959,23.77007051,7659.9
90.37985959,23.75388051,5426.0
90.3595556,23.75369451,1834.8
90.36172181,23.75947273,5581.1
90.3666936,23.75905651,4666.8
90.35232959,23.77357051,4107.5
90.3592896,23.76498051,6692.9
90.36166959,23.76552051,3251.4
90.36429959,23.75719051,1536.1
90.3627496,23.74967051,4795.4
90.3575696,23.75722051,4902.3
90.3477396,23.76141051,6291.4
90.36385959999998,23.76842051,5371.9
90.36210959,23.75456051,4816.7
90.35087959,23.75688051,9157.4
90.36045959,23.7469505,7139.8
90.36681,23.77229,5163.6
